ctryname,year,cowcode,illtreatment,RstrctAccess,wdi_aid,wdi_gr,wdi_pop,van_index,cyear,dumAsia,dumAfrica,dumEurope,dumNAmerica,dumLAmerica,lngdp,polity2,polity.category,illtrmt.category,region
India,1996,750,40,1,2212480000,12.382046645,948758852.89,24.600000381,7501996,1,0,0,0,0,27.977365494,9,Democracy,High,Asia
India,1997,750,40,1,2061050000,12.10215315,965428183.11,24.600000381,7501997,1,0,0,0,0,28.017110825,9,Democracy,High,Asia
India,1998,750,37,1,2044910000,11.122779307,982182462.14,25.5,7501998,1,0,0,0,0,28.077203751,9,Democracy,High,Asia
India,1999,750,16,1,1733130000,11.920482983,999016010.5,17.100000381,7501999,1,0,0,0,0,28.148475647,9,Democracy,High,Asia
India,2000,750,19,1,1892780000,11.912587749,1015923000,17.100000381,7502000,1,0,0,0,0,28.187988281,9,Democracy,High,Asia
India,2001,750,21,1,2335740000,11.215857113,1032473426.1,17.100000381,7502001,1,0,0,0,0,28.23884201,9,Democracy,High,Asia
India,2002,750,10,1,1870880000,11.773877284,1048640720.6,17.100000381,7502002,1,0,0,0,0,28.275817871,9,Democracy,High,Asia
India,2003,750,4,1,998220000,12.016244703,1064398611.6,17.100000381,7502003,1,0,0,0,0,28.356206894,9,Democracy,NA,Asia
India,2004,750,1,1,821890000,12.224567634,1079721193.9,25.600000381,7502004,1,0,0,0,0,28.435741425,9,Democracy,Low,Asia
India,2005,750,1,0,1936430000,12.491165383,1094583000,NA,7502005,1,0,0,0,0,28.525146484,9,Democracy,Low,Asia
,1995,760,NA,NA,NA,NA,NA,NA,7601995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,760,NA,NA,NA,NA,NA,NA,7601996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,760,NA,NA,NA,NA,NA,NA,7601997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,760,NA,NA,NA,NA,NA,NA,7601998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,760,NA,NA,NA,NA,NA,NA,7601999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,760,NA,NA,NA,NA,NA,NA,7602000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,760,NA,NA,NA,NA,NA,NA,7602001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,760,NA,NA,NA,NA,NA,NA,7602002,0,0,0,0,0,NA,NA,NA,NA,NA
,2003,760,NA,NA,NA,NA,NA,NA,7602003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,760,NA,NA,NA,NA,NA,NA,7602004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,760,NA,NA,NA,NA,NA,NA,7602005,0,0,0,0,0,NA,NA,NA,NA,NA
Pakistan,1995,770,5,0,NA,NA,NA,11.100000381,7701995,1,0,0,0,0,NA,8,Democracy,NA,Asia
Pakistan,1996,770,2,0,NA,NA,NA,11.100000381,7701996,1,0,0,0,0,NA,8,Democracy,NA,Asia
Pakistan,1997,770,4,0,790680000,15.824284524,128457310.83,5.0999999046,7701997,1,0,0,0,0,26.206468582,7,Democracy,Middle,Asia
Pakistan,1998,770,5,0,1277640000,16.194612004,131582000,5.0999999046,7701998,1,0,0,0,0,26.231651306,7,Democracy,Middle,Asia
Pakistan,1999,770,0,0,923690000,15.803679512,134790000,0,7701999,1,0,0,0,0,26.267599106,-6,Autocracy,Low,Asia
Pakistan,2000,770,4,0,844490000,13.886162738,138080000,0,7702000,1,0,0,0,0,26.309316635,-6,Autocracy,Middle,Asia
Pakistan,2001,770,2,0,NA,NA,NA,0,7702001,1,0,0,0,0,NA,-6,Autocracy,Middle,Asia
Pakistan,2002,770,1,0,NA,NA,NA,5.6999998093,7702002,1,0,0,0,0,NA,-5,Anocracy,Low,Asia
Pakistan,2003,770,0,0,1257970000,14.389389882,148438764.34,5.6999998093,7702003,1,0,0,0,0,26.408008575,-5,Anocracy,Low,Asia
Pakistan,2004,770,0,0,NA,NA,NA,5.6999998093,7702004,1,0,0,0,0,NA,-5,Anocracy,Low,Asia
Pakistan,2005,770,4,0,1784040000,12.998589799,155772000,NA,7702005,1,0,0,0,0,26.55298233,-5,Anocracy,Middle,Asia
Bangladesh,1995,771,2,0,1528640000,NA,128086442,15.199999809,7711995,1,0,0,0,0,25.30307579,6,Democracy,Middle,Asia
Bangladesh,1996,771,5,0,1539820000,NA,130610358,17.799999237,7711996,1,0,0,0,0,25.348258972,6,Democracy,Middle,Asia
Bangladesh,1997,771,5,0,1382920000,NA,133147667,17.799999237,7711997,1,0,0,0,0,25.400733948,6,Democracy,Middle,Asia
Bangladesh,1998,771,2,0,1599840000,NA,135692110,17.799999237,7711998,1,0,0,0,0,25.451688766,6,Democracy,Middle,Asia
Bangladesh,1999,771,2,0,1650850000,NA,138234550,17.799999237,7711999,1,0,0,0,0,25.499233246,6,Democracy,Middle,Asia
Bangladesh,2000,771,4,0,1622540000,NA,140766909,17.799999237,7712000,1,0,0,0,0,25.556978226,6,Democracy,Middle,Asia
Bangladesh,2001,771,2,0,1544010000,9.830208593,143288578,17.299999237,7712001,1,0,0,0,0,25.608373642,6,Democracy,Middle,Asia
Bangladesh,2002,771,8,0,1284010000,10.209072807,145797298,17.299999237,7712002,1,0,0,0,0,25.651580811,6,Democracy,High,Asia
Bangladesh,2003,771,3,0,1742190000,10.100088462,148281341,17.299999237,7712003,1,0,0,0,0,25.702806473,6,Democracy,Middle,Asia
Bangladesh,2004,771,0,0,1628510000,9.9650121887,150726249,17.299999237,7712004,1,0,0,0,0,25.763624191,6,Democracy,Low,Asia
Bangladesh,2005,771,3,0,1483970000,10.309712037,153122039,NA,7712005,1,0,0,0,0,25.821474075,6,Democracy,Middle,Asia
Myanmar,1995,775,39,0,126360000,6.379386469,43863723,0,7751995,1,0,0,0,0,NA,NA,NA,High,Asia
Myanmar,1996,775,48,0,35060000,6.8480264653,44454324,0,7751996,1,0,0,0,0,NA,NA,NA,High,Asia
Myanmar,1997,775,32,0,60290000,7.6718454251,45043447,0,7751997,1,0,0,0,0,NA,NA,NA,High,Asia
Myanmar,1998,775,31,0,100070000,7.2051639483,45613609,0,7751998,1,0,0,0,0,NA,NA,NA,High,Asia
Myanmar,1999,775,16,0,96710000,5.6011906936,46140860,0,7751999,1,0,0,0,0,NA,NA,NA,High,Asia
Myanmar,2000,775,20,0,122910000,5.2512738308,46609819,0,7752000,1,0,0,0,0,NA,NA,NA,High,Asia
Myanmar,2001,775,17,0,153960000,4.5722778706,47013700,0,7752001,1,0,0,0,0,NA,NA,NA,High,Asia
Myanmar,2002,775,16,0,153530000,4.9601129193,47362972,0,7752002,1,0,0,0,0,NA,NA,NA,High,Asia
Myanmar,2003,775,25,0,147860000,4.9777130286,47680888,0,7752003,1,0,0,0,0,NA,NA,NA,High,Asia
Myanmar,2004,775,20,0,138130000,6.4687585948,48000213,0,7752004,1,0,0,0,0,NA,NA,NA,High,Asia
Myanmar,2005,775,35,0,158600000,NA,48345422,NA,7752005,1,0,0,0,0,NA,NA,NA,High,Asia
,1995,780,NA,NA,NA,NA,NA,NA,7801995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,780,NA,NA,NA,NA,NA,NA,7801996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,780,NA,NA,NA,NA,NA,NA,7801997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,780,NA,NA,NA,NA,NA,NA,7801998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,780,NA,NA,NA,NA,NA,NA,7801999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,780,NA,NA,NA,NA,NA,NA,7802000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,780,NA,NA,NA,NA,NA,NA,7802001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,780,NA,NA,NA,NA,NA,NA,7802002,0,0,0,0,0,NA,NA,NA,NA,NA
,2003,780,NA,NA,NA,NA,NA,NA,7802003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,780,NA,NA,NA,NA,NA,NA,7802004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,780,NA,NA,NA,NA,NA,NA,7802005,0,0,0,0,0,NA,NA,NA,NA,NA
Nepal,1995,790,2,0,471870000,10.542260751,21624484,13.300000191,7901995,1,0,0,0,0,23.584693909,5,Anocracy,Middle,Asia
Nepal,1996,790,8,0,466500000,10.686866496,22170625,13.300000191,7901996,1,0,0,0,0,23.636606216,5,Anocracy,High,Asia
Nepal,1997,790,3,0,519730000,10.442653282,22728453,13.300000191,7901997,1,0,0,0,0,23.685857773,5,Anocracy,Middle,Asia
Nepal,1998,790,2,0,542440000,10.427628845,23294242,13.300000191,7901998,1,0,0,0,0,23.715576172,5,Anocracy,Middle,Asia
Nepal,1999,790,2,0,457810000,10.148931691,23863278,10,7901999,1,0,0,0,0,23.758756638,6,Democracy,Middle,Asia
Nepal,2000,790,5,0,516970000,10.620362172,24431756,10,7902000,1,0,0,0,0,23.818910599,6,Democracy,Middle,Asia
Nepal,2001,790,5,0,566590000,11.220229773,24998406,11.300000191,7902001,1,0,0,0,0,23.865793228,6,Democracy,Middle,Asia
Nepal,2002,790,22,0,486920000,10.502935076,25562694,11.300000191,7902002,1,0,0,0,0,23.866991043,-6,Autocracy,High,Asia
Nepal,2003,790,14,0,575890000,10.905205076,26122557,11.300000191,7902003,1,0,0,0,0,23.905685425,-6,Autocracy,High,Asia
Nepal,2004,790,24,0,479620000,11.137533559,26675935,11.300000191,7902004,1,0,0,0,0,23.951448441,-6,Autocracy,High,Asia
Nepal,2005,790,13,0,464810000,11.547949482,27221542,NA,7902005,1,0,0,0,0,23.982200623,-6,Autocracy,High,Asia
,1995,800,NA,NA,NA,NA,NA,NA,8001995,0,0,0,0,0,NA,NA,NA,NA,NA
Thailand,1996,800,0,0,763140000,NA,60620685,6.6999998093,8001996,1,0,0,0,0,26.607961655,9,Democracy,Low,Asia
Thailand,1997,800,0,0,650680000,NA,61022597,15.100000381,8001997,1,0,0,0,0,26.594154358,9,Democracy,Low,Asia
Thailand,1998,800,0,0,755500000,NA,61399225,15.100000381,8001998,1,0,0,0,0,26.483110428,9,Democracy,Low,Asia
Thailand,1999,800,2,0,965970000,NA,61823995,15.100000381,8001999,1,0,0,0,0,26.526626587,9,Democracy,NA,Asia
Thailand,2000,800,0,0,631080000,NA,62346822,15.100000381,8002000,1,0,0,0,0,26.573032379,9,Democracy,Low,Asia
Thailand,2001,800,0,0,312400000,NA,62991263,12.100000381,8002001,1,0,0,0,0,26.594474792,9,Democracy,Low,Asia
Thailand,2002,800,2,0,322120000,NA,63734437,12.100000381,8002002,1,0,0,0,0,26.646284103,9,Democracy,NA,Asia
Thailand,2003,800,2,0,-873650000,19.546723611,64522878,12.100000381,8002003,1,0,0,0,0,26.715250015,9,Democracy,NA,Asia
Thailand,2004,800,3,0,70700000,19.614967291,65278655,12.100000381,8002004,1,0,0,0,0,26.776760101,9,Democracy,NA,Asia
Thailand,2005,800,3,0,-123270000,21.103100652,65945675,NA,8002005,1,0,0,0,0,26.821779251,9,Democracy,NA,Asia
Cambodia,1995,811,0,0,617560000,NA,11380387,5.9000000954,8111995,1,0,0,0,0,22.926799774,1,Anocracy,Low,Asia
Cambodia,1996,811,2,0,511120000,NA,11686023,5.9000000954,8111996,1,0,0,0,0,22.979509354,1,Anocracy,Middle,Asia
Cambodia,1997,811,1,0,443060000,NA,11976231,0,8111997,1,0,0,0,0,23.03418541,-7,Autocracy,Low,Asia
Cambodia,1998,811,1,0,449750000,NA,12251159,5.0999999046,8111998,1,0,0,0,0,23.083061218,2,Anocracy,Low,Asia
Cambodia,1999,811,0,0,371990000,NA,12511895,5.0999999046,8111999,1,0,0,0,0,23.195583344,2,Anocracy,Low,Asia
,2000,811,NA,NA,NA,NA,NA,NA,8112000,0,0,0,0,0,NA,NA,NA,NA,NA
Cambodia,2001,811,0,0,588810000,NA,12994429,5.0999999046,8112001,1,0,0,0,0,23.356937408,2,Anocracy,Low,Asia
Cambodia,2002,811,0,0,665870000,10.295526804,13216835,5.0999999046,8112002,1,0,0,0,0,23.421674728,2,Anocracy,Low,Asia
Cambodia,2003,811,1,0,615630000,9.3913351228,13432081,4,8112003,1,0,0,0,0,23.50330925,2,Anocracy,Low,Asia
Cambodia,2004,811,0,0,539810000,9.8191324327,13646804,4,8112004,1,0,0,0,0,23.601711273,2,Anocracy,Low,Asia
Cambodia,2005,811,0,0,583010000,9.6604042354,13866051,NA,8112005,1,0,0,0,0,23.726139069,2,Anocracy,Low,Asia
Laos,1995,812,3,0,328420000,NA,4808652,0,8121995,1,0,0,0,0,22.393732071,-7,Autocracy,Middle,Asia
Laos,1996,812,2,0,392790000,NA,4931929,0,8121996,1,0,0,0,0,22.460720062,-7,Autocracy,Middle,Asia
Laos,1997,812,3,0,417570000,NA,5055546,0.5,8121997,1,0,0,0,0,22.527183533,-7,Autocracy,Middle,Asia
Laos,1998,812,4,0,355230000,NA,5177155,0.5,8121998,1,0,0,0,0,22.566093445,-7,Autocracy,Middle,Asia
Laos,1999,812,3,0,3.47E+08,NA,5293707,0.5,8121999,1,0,0,0,0,22.636610031,-7,Autocracy,Middle,Asia
Laos,2000,812,3,1,353630000,NA,5403262,0.5,8122000,1,0,0,0,0,22.692865372,-7,Autocracy,Middle,Asia
Laos,2001,812,4,1,342650000,NA,5504654,0.5,8122001,1,0,0,0,0,22.748933792,-7,Autocracy,Middle,Asia
Laos,2002,812,3,1,372670000,NA,5599120,0.5,8122002,1,0,0,0,0,22.806390762,-7,Autocracy,Middle,Asia
Laos,2003,812,3,1,356140000,NA,5690114,0.5,8122003,1,0,0,0,0,22.865737915,-7,Autocracy,Middle,Asia
Laos,2004,812,6,1,294450000,NA,5782514,0.5,8122004,1,0,0,0,0,22.927774429,-7,Autocracy,Middle,Asia
Laos,2005,812,3,1,328240000,NA,5879880,NA,8122005,1,0,0,0,0,22.996366501,-7,Autocracy,Middle,Asia
Malaysia,1995,820,2,0,102760000,24.36980884,20593952,10.300000191,8201995,1,0,0,0,0,25.965866089,3,Anocracy,Middle,Asia
Malaysia,1996,820,0,0,-366200000,24.232559893,21125658,10.300000191,8201996,1,0,0,0,0,26.061201096,3,Anocracy,Low,Asia
Malaysia,1997,820,2,0,-210550000,24.475238887,21669475,10.300000191,8201997,1,0,0,0,0,26.131872177,3,Anocracy,Middle,Asia
Malaysia,1998,820,19,1,211870000,21.138705154,22216395,10.300000191,8201998,1,0,0,0,0,26.055429459,3,Anocracy,High,Asia
Malaysia,1999,820,12,1,139890000,20.906723906,22754049,12.699999809,8201999,1,0,0,0,0,26.114995956,3,Anocracy,High,Asia
Malaysia,2000,820,9,1,56440000,18.498657411,23273615,12.699999809,8202000,1,0,0,0,0,26.199876785,3,Anocracy,High,Asia
Malaysia,2001,820,14,1,41420000,23.950689916,23771376,12.699999809,8202001,1,0,0,0,0,26.205039978,3,Anocracy,High,Asia
Malaysia,2002,820,16,1,106530000,23.071338916,24249955,12.699999809,8202002,1,0,0,0,0,26.257547379,3,Anocracy,High,Asia
Malaysia,2003,820,15,1,1.11E+08,22.35354957,24714656,12.699999809,8202003,1,0,0,0,0,26.313819885,3,Anocracy,High,Asia
Malaysia,2004,820,7,1,286090000,NA,25173798,11.399999619,8202004,1,0,0,0,0,26.379451752,3,Anocracy,Middle,Asia
Malaysia,2005,820,6,1,30290000,NA,25633380,NA,8202005,1,0,0,0,0,26.431400299,3,Anocracy,Middle,Asia
Singapore,1995,830,1,0,13740000,26.675315979,3524500,10.800000191,8301995,1,0,0,0,0,25.433151245,-2,Anocracy,Low,Asia
Singapore,1996,830,0,0,15200000,29.069286294,3670700,10.800000191,8301996,1,0,0,0,0,25.508169174,-2,Anocracy,Low,Asia
,1997,830,NA,NA,NA,NA,NA,NA,8301997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,830,NA,NA,NA,NA,NA,NA,8301998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,830,NA,NA,NA,NA,NA,NA,8301999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,830,NA,NA,NA,NA,NA,NA,8302000,0,0,0,0,0,NA,NA,NA,NA,NA
Singapore,2001,830,0,0,-70000,25.524858278,4138000,4.0999999046,8302001,1,0,0,0,0,25.715543747,-2,Anocracy,Low,Asia
Singapore,2002,830,0,0,10250000,22.192014668,4176000,4.0999999046,8302002,1,0,0,0,0,25.756275177,-2,Anocracy,Low,Asia
,2003,830,NA,NA,NA,NA,NA,NA,8302003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,830,NA,NA,NA,NA,NA,NA,8302004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,830,NA,NA,NA,NA,NA,NA,8302005,0,0,0,0,0,NA,NA,NA,NA,NA
Philippines,1995,840,2,0,934220000,17.702606206,69965048,24.299999237,8401995,1,0,0,0,0,25.833517075,8,Democracy,NA,Asia
Philippines,1996,840,4,0,969010000,18.611165594,71497479,24.299999237,8401996,1,0,0,0,0,25.890331268,8,Democracy,NA,Asia
Philippines,1997,840,4,0,811090000,18.983345167,73039103,24.299999237,8401997,1,0,0,0,0,25.940883636,8,Democracy,NA,Asia
Philippines,1998,840,4,0,764520000,17.275483479,74587233,21.5,8401998,1,0,0,0,0,25.935100555,8,Democracy,NA,Asia
Philippines,1999,840,7,0,755360000,15.92348429,76138118,21.5,8401999,1,0,0,0,0,25.968500137,8,Democracy,NA,Asia
Philippines,2000,840,12,0,666080000,15.164870346,77689369,21.5,8402000,1,0,0,0,0,26.026472092,8,Democracy,High,Asia
Philippines,2001,840,7,1,705460000,15.436376524,79239125,21.5,8402001,1,0,0,0,0,26.043876648,8,Democracy,NA,Asia
Philippines,2002,840,3,0,689970000,14.345140307,80788948,21.5,8402002,1,0,0,0,0,26.087408066,8,Democracy,NA,Asia
Philippines,2003,840,6,0,750070000,14.841524297,82343966,21.5,8402003,1,0,0,0,0,26.135530472,8,Democracy,NA,Asia
Philippines,2004,840,1,0,466050000,14.550387823,83911361,22.799999237,8402004,1,0,0,0,0,26.197372437,8,Democracy,Low,Asia
Philippines,2005,840,2,0,580020000,14.980422626,85495923,NA,8402005,1,0,0,0,0,26.245704651,8,Democracy,NA,Asia
Indonesia,1995,850,33,1,1237890000,17.691860042,191501345,4.1999998093,8501995,1,0,0,0,0,27.015981674,-7,Autocracy,High,Asia
Indonesia,1996,850,33,1,997500000,16.95351604,194263955,4.1999998093,8501996,1,0,0,0,0,27.08962822,-7,Autocracy,High,Asia
Indonesia,1997,850,33,1,914620000,18.13773115,197013740,3.5999999046,8501997,1,0,0,0,0,27.135557175,-7,Autocracy,High,Asia
Indonesia,1998,850,37,1,1439740000,16.466714442,199759782,3.5999999046,8501998,1,0,0,0,0,26.994836807,-5,Anocracy,High,Asia
Indonesia,1999,850,59,1,2156870000,18.059979188,202512990,13.899999619,8501999,1,0,0,0,0,27.002717972,6,Democracy,High,Asia
Indonesia,2000,850,45,1,1898260000,NA,205280270,13.899999619,8502000,1,0,0,0,0,27.05074501,6,Democracy,High,Asia
Indonesia,2001,850,26,1,1788010000,18.698702927,208063567,8,8502001,1,0,0,0,0,27.086532593,6,Democracy,High,Asia
Indonesia,2002,850,13,1,1654440000,17.444367251,210858191,8,8502002,1,0,0,0,0,27.130544662,6,Democracy,High,Asia
Indonesia,2003,850,44,1,1882220000,17.323473571,213655540,8,8502003,1,0,0,0,0,27.177240372,6,Democracy,High,Asia
Indonesia,2004,850,17,1,243170000,18.36550887,216443240,30.899999619,8502004,1,0,0,0,0,27.226324081,8,Democracy,High,Asia
Indonesia,2005,850,7,1,2589600000,NA,219210292,NA,8502005,1,0,0,0,0,27.28168869,8,Democracy,NA,Asia
East Timor,2002,860,4,0,348610000,NA,866655,13.5,8602002,1,0,0,0,0,20.275091171,6,Democracy,Middle,Asia
East Timor,2003,860,0,0,231400000,NA,907539,13.5,8602003,1,0,0,0,0,20.276147842,6,Democracy,Low,Asia
East Timor,2004,860,1,0,190550000,NA,950750,13.5,8602004,1,0,0,0,0,20.316871643,6,Democracy,Low,Asia
,2005,860,NA,NA,NA,NA,NA,NA,8602005,0,0,0,0,0,NA,NA,NA,NA,NA
Papua New Guinea,1995,910,1,1,520920000,22.686570778,4709349,29.399999619,9101995,1,0,0,0,0,23.084478378,4,Anocracy,Low,Asia
Papua New Guinea,1996,910,2,1,492410000,24.546131544,4837876,29.399999619,9101996,1,0,0,0,0,23.158969879,4,Anocracy,Middle,Asia
Papua New Guinea,1997,910,0,1,492630000,25.181789932,4970756,37.299999237,9101997,1,0,0,0,0,23.119142532,4,Anocracy,Low,Asia
Papua New Guinea,1998,910,3,0,592800000,21.833384592,5107284,37.299999237,9101998,1,0,0,0,0,23.080722809,4,Anocracy,Middle,Asia
Papua New Guinea,1999,910,1,0,338710000,22.870743753,5246485,37.299999237,9101999,1,0,0,0,0,23.09910965,4,Anocracy,Low,Asia
,2000,910,NA,NA,NA,NA,NA,NA,9102000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,910,NA,NA,NA,NA,NA,NA,9102001,0,0,0,0,0,NA,NA,NA,NA,NA
Papua New Guinea,2002,910,0,0,374620000,22.467461713,5674695,31.600000381,9102002,1,0,0,0,0,23.071041107,4,Anocracy,Low,Asia
Papua New Guinea,2003,910,2,0,334210000,NA,5820702,31.600000381,9102003,1,0,0,0,0,23.092451096,4,Anocracy,Middle,Asia
Papua New Guinea,2004,910,6,0,343730000,NA,5968515,31.600000381,9102004,1,0,0,0,0,23.119298935,4,Anocracy,Middle,Asia
Papua New Guinea,2005,910,1,0,317400000,NA,6118202,NA,9102005,1,0,0,0,0,23.154628754,4,Anocracy,Low,Asia
